wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-14 18:00:00
TIMESTAMP_END = 2022-05-14 18:29:59.950000
N: 648000
TIME_BUFFER (applied both in front and after) [min] = 1215.0
mother_wavelet -> dwt ~
acquisition_frequency [Hz] = 20.0
averaging_interval = 30min
value -> wavelet_reconstructed or quality control/statistics
natural_frequency -> The upper frequency of the frequency band which the data is accounted to
natural_frequency,variable,value
7.62939453125e-05,w,-0.00011508879210345227
0.000152587890625,w,0.005342221812405097
0.00030517578125,w,0.005771629913040519
0.0006103515625,w,-0.006908956749822067
0.001220703125,w,0.00012755308656664624
0.00244140625,w,-0.0031731307455652
0.0048828125,w,-0.00012521702453522084
0.009765625,w,-0.0005270258866713727
0.01953125,w,-0.0003139497074493598
0.0390625,w,-4.017875432040912e-05
0.078125,w,2.0902456136636306e-05
0.15625,w,-2.936700204894681e-05
0.3125,w,-8.94421837290904e-05
0.625,w,5.7293345237653036e-05
1.25,w,5.195123397883102e-06
2.5,w,-9.156132903334198e-06
5.0,w,6.252611200117888e-07
10.0,w,-1.0336417141511405e-07
7.62939453125e-05,w_qc,1.0
0.000152587890625,w_qc,1.0
0.00030517578125,w_qc,1.0
0.0006103515625,w_qc,1.0
0.001220703125,w_qc,1.0
0.00244140625,w_qc,1.0
0.0048828125,w_qc,1.0
0.009765625,w_qc,1.0
0.01953125,w_qc,1.0
0.0390625,w_qc,1.0
0.078125,w_qc,1.0
0.15625,w_qc,1.0
0.3125,w_qc,1.0
0.625,w_qc,1.0
1.25,w_qc,1.0
2.5,w_qc,1.0
5.0,w_qc,1.0
10.0,w_qc,1.0
7.62939453125e-05,co2,391.6934444982393
0.000152587890625,co2,6.1113725805774015
0.00030517578125,co2,-0.654697974557911
0.0006103515625,co2,-0.20665935504159166
0.001220703125,co2,-0.3312799526149706
0.00244140625,co2,0.1399088334260248
0.0048828125,co2,-0.013399535306777727
0.009765625,co2,0.03660163778099115
0.01953125,co2,-0.006329953580854201
0.0390625,co2,0.004777589320759217
0.078125,co2,-0.001420787464869506
0.15625,co2,-7.225131236516373e-05
0.3125,co2,0.00012571006017806564
0.625,co2,-0.00047804041996570045
1.25,co2,2.0686929680039927e-05
2.5,co2,-7.954530149705415e-06
5.0,co2,1.5621555518680278e-06
10.0,co2,-5.827887515403562e-07
7.62939453125e-05,co2_qc,0.9997777777777778
0.000152587890625,co2_qc,0.9997777777777778
0.00030517578125,co2_qc,0.9997777777777778
0.0006103515625,co2_qc,0.9997777777777778
0.001220703125,co2_qc,0.9997777777777778
0.00244140625,co2_qc,0.9997777777777778
0.0048828125,co2_qc,0.9997777777777778
0.009765625,co2_qc,0.9997777777777778
0.01953125,co2_qc,0.9997777777777778
0.0390625,co2_qc,0.9997777777777778
0.078125,co2_qc,0.9997777777777778
0.15625,co2_qc,0.9997777777777778
0.3125,co2_qc,0.9997777777777778
0.625,co2_qc,0.9997777777777778
1.25,co2_qc,0.9997777777777778
2.5,co2_qc,0.9997777777777778
5.0,co2_qc,0.9997777777777778
10.0,co2_qc,0.9997777777777778
7.62939453125e-05,h2o,10.517102316940566
0.000152587890625,h2o,-0.2943579610643043
0.00030517578125,h2o,0.08316540666581536
0.0006103515625,h2o,0.03471337378308266
0.001220703125,h2o,0.056368066205428745
0.00244140625,h2o,-0.03070400557504986
0.0048828125,h2o,0.0034574812828123786
0.009765625,h2o,-0.009268620749530715
0.01953125,h2o,0.0017211406467693407
0.0390625,h2o,-0.0011950196897385658
0.078125,h2o,0.00030981400075057896
0.15625,h2o,1.864624526530533e-05
0.3125,h2o,-3.331313541141834e-05
0.625,h2o,5.274539334843504e-05
1.25,h2o,4.326435239908909e-07
2.5,h2o,-3.6840031689666815e-07
5.0,h2o,1.387939090578606e-07
10.0,h2o,-5.277961817834711e-09
7.62939453125e-05,h2o_qc,0.9996944444444444
0.000152587890625,h2o_qc,0.9996944444444444
0.00030517578125,h2o_qc,0.9996944444444444
0.0006103515625,h2o_qc,0.9996944444444444
0.001220703125,h2o_qc,0.9996944444444444
0.00244140625,h2o_qc,0.9996944444444444
0.0048828125,h2o_qc,0.9996944444444444
0.009765625,h2o_qc,0.9996944444444444
0.01953125,h2o_qc,0.9996944444444444
0.0390625,h2o_qc,0.9996944444444444
0.078125,h2o_qc,0.9996944444444444
0.15625,h2o_qc,0.9996944444444444
0.3125,h2o_qc,0.9996944444444444
0.625,h2o_qc,0.9996944444444444
1.25,h2o_qc,0.9996944444444444
2.5,h2o_qc,0.9996944444444444
5.0,h2o_qc,0.9996944444444444
10.0,h2o_qc,0.9996944444444444
7.62939453125e-05,wco2,-0.045178692702608325
0.000152587890625,wco2,0.032804307648368586
0.00030517578125,wco2,-0.00918953026029037
0.0006103515625,wco2,0.0053089414896250525
0.001220703125,wco2,-0.017061140321714782
0.00244140625,wco2,-0.029069142080766098
0.0048828125,wco2,-0.004891034079952482
0.009765625,wco2,-0.009709958416003825
0.01953125,wco2,-0.021595225053945007
0.0390625,wco2,-0.042598713414843024
0.078125,wco2,-0.04087011154407419
0.15625,wco2,-0.029918692669749676
0.3125,wco2,-0.04398619090826611
0.625,wco2,-0.012797174834789255
1.25,wco2,-0.0001543948765337557
2.5,wco2,0.002219267353012567
5.0,wco2,8.577864988067796e-05
10.0,wco2,-4.3468758820436185e-05
7.62939453125e-05,wh2o,-0.001199455373748817
0.000152587890625,wh2o,-0.0016244367941190229
0.00030517578125,wh2o,0.0012380841767412345
0.0006103515625,wh2o,-0.0013970667556472227
0.001220703125,wh2o,0.0027905575329360984
0.00244140625,wh2o,0.006539861895422274
0.0048828125,wh2o,0.0008214931611504435
0.009765625,wh2o,0.002374763042671581
0.01953125,wh2o,0.0047801999484110725
0.0390625,wh2o,0.008149620856583904
0.078125,wh2o,0.007781371604748923
0.15625,wh2o,0.004642045093447726
0.3125,wh2o,0.006231590384341401
0.625,wh2o,0.0017745241059118541
1.25,wh2o,-3.0007086738491592e-05
2.5,wh2o,-6.107122089372357e-05
5.0,wh2o,-5.46082368813778e-06
10.0,wh2o,1.2142264504659406e-07
7.62939453125e-05,wco2-wh2o+,0.0
0.000152587890625,wco2-wh2o+,0.0
0.00030517578125,wco2-wh2o+,-0.009223430873212944
0.0006103515625,wco2-wh2o+,-9.340621162753287e-06
0.001220703125,wco2-wh2o+,-0.018615970767973028
0.00244140625,wco2-wh2o+,-0.03023879173351521
0.0048828125,wco2-wh2o+,-0.012485232716736589
0.009765625,wco2-wh2o+,-0.020667750014011107
0.01953125,wco2-wh2o+,-0.02766014639588507
0.0390625,wco2-wh2o+,-0.0479637076767312
0.078125,wco2-wh2o+,-0.04736456721210456
0.15625,wco2-wh2o+,-0.03878155309622052
0.3125,wco2-wh2o+,-0.05333152913732829
0.625,wco2-wh2o+,-0.027954754405303255
1.25,wco2-wh2o+,-0.013057632330076275
2.5,wco2-wh2o+,-0.004224426848585431
5.0,wco2-wh2o+,-0.0008626456248020817
10.0,wco2-wh2o+,-0.0004987210537038833
7.62939453125e-05,wco2+wh2o+,0.002226688422924902
0.000152587890625,wco2+wh2o+,0.0
0.00030517578125,wco2+wh2o+,0.0
0.0006103515625,wco2+wh2o+,0.00043703767751176857
0.001220703125,wco2+wh2o+,2.240425512992336e-05
0.00244140625,wco2+wh2o+,2.4387871871108942e-05
0.0048828125,wco2+wh2o+,8.113867576844101e-05
0.009765625,wco2+wh2o+,0.00011972518054230506
0.01953125,wco2+wh2o+,8.247249299411918e-05
0.0390625,wco2+wh2o+,0.0001690726596716574
0.078125,wco2+wh2o+,0.00011423575856748578
0.15625,wco2+wh2o+,0.0001976205409570172
0.3125,wco2+wh2o+,0.00020416051018166793
0.625,wco2+wh2o+,0.00023213719627889452
1.25,wco2+wh2o+,0.000365897869345415
2.5,wco2+wh2o+,0.0020019187848776686
5.0,wco2+wh2o+,0.0018728150746813933
10.0,wco2+wh2o+,0.000565957404273265
7.62939453125e-05,wco2-wh2o-,-0.047405381125533226
0.000152587890625,wco2-wh2o-,0.0
0.00030517578125,wco2-wh2o-,-5.706306368798282e-07
0.0006103515625,wco2-wh2o-,0.0
0.001220703125,wco2-wh2o-,-8.858720916081643e-06
0.00244140625,wco2-wh2o-,-1.3012448824320932e-06
0.0048828125,wco2-wh2o-,-6.159738074861791e-05
0.009765625,wco2-wh2o-,-0.0002426249619031872
0.01953125,wco2-wh2o-,-0.00027083837206965376
0.0390625,wco2-wh2o-,-0.0002284713964260861
0.078125,wco2-wh2o-,-0.00023335904786521273
0.15625,wco2-wh2o-,-0.0004913579952083028
0.3125,wco2-wh2o-,-0.00042781482009525835
0.625,wco2-wh2o-,-0.00022198344482825627
1.25,wco2-wh2o-,-0.00043303276058776445
2.5,wco2-wh2o-,-0.0014710518621967165
5.0,wco2-wh2o-,-0.0018919101934004156
10.0,wco2-wh2o-,-0.0005898504942603848
7.62939453125e-05,wco2+wh2o-,0.0
0.000152587890625,wco2+wh2o-,0.032804307648368586
0.00030517578125,wco2+wh2o-,3.4471243559455084e-05
0.0006103515625,wco2+wh2o-,0.004881244433276038
0.001220703125,wco2+wh2o-,0.0015412849120444055
0.00244140625,wco2+wh2o-,0.0011465630257604389
0.0048828125,wco2+wh2o-,0.007574657341764284
0.009765625,wco2+wh2o-,0.011080691379368166
0.01953125,wco2+wh2o-,0.006253287221015601
0.0390625,wco2+wh2o-,0.005424392998642606
0.078125,wco2+wh2o-,0.006613578957328097
0.15625,wco2+wh2o-,0.009156597880722133
0.3125,wco2+wh2o-,0.009568992538975769
0.625,wco2+wh2o-,0.015147425819063361
1.25,wco2+wh2o-,0.01297037234478487
2.5,wco2+wh2o-,0.005912827278917047
5.0,wco2+wh2o-,0.000967519393401782
10.0,wco2+wh2o-,0.00047914538487056694
