wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-14 04:30:00
TIMESTAMP_END = 2022-05-14 04:59:59.950000
N: 648000
TIME_BUFFER (applied both in front and after) [min] = 1215.0
mother_wavelet -> dwt ~
acquisition_frequency [Hz] = 20.0
averaging_interval = 30min
value -> wavelet_reconstructed or quality control/statistics
natural_frequency -> The upper frequency of the frequency band which the data is accounted to
natural_frequency,variable,value
7.62939453125e-05,w,7.659496498312657e-05
0.000152587890625,w,0.0027739533742037158
0.00030517578125,w,-0.001181569503453178
0.0006103515625,w,-0.0013137661684702571
0.001220703125,w,4.6367467856179144e-05
0.00244140625,w,-0.0003093003813485759
0.0048828125,w,9.98616605624042e-06
0.009765625,w,-6.170960635946794e-05
0.01953125,w,-3.324484262962181e-05
0.0390625,w,-1.5222547879139024e-05
0.078125,w,1.0587117703893487e-05
0.15625,w,-8.776158967466264e-07
0.3125,w,-2.7558149728374793e-06
0.625,w,9.124591292674057e-07
1.25,w,-3.30924399306121e-08
2.5,w,-2.9294409503734744e-07
5.0,w,9.466322760808912e-08
10.0,w,-1.6854480654948802e-08
7.62939453125e-05,w_qc,1.0
0.000152587890625,w_qc,1.0
0.00030517578125,w_qc,1.0
0.0006103515625,w_qc,1.0
0.001220703125,w_qc,1.0
0.00244140625,w_qc,1.0
0.0048828125,w_qc,1.0
0.009765625,w_qc,1.0
0.01953125,w_qc,1.0
0.0390625,w_qc,1.0
0.078125,w_qc,1.0
0.15625,w_qc,1.0
0.3125,w_qc,1.0
0.625,w_qc,1.0
1.25,w_qc,1.0
2.5,w_qc,1.0
5.0,w_qc,1.0
10.0,w_qc,1.0
7.62939453125e-05,co2,483.5664206913371
0.000152587890625,co2,-14.140650474560086
0.00030517578125,co2,5.440020935462613
0.0006103515625,co2,-0.4826946696045349
0.001220703125,co2,-1.0790498765830785
0.00244140625,co2,-0.10335892615491996
0.0048828125,co2,0.054211318359464584
0.009765625,co2,0.007319657553526683
0.01953125,co2,-0.00396201623297328
0.0390625,co2,-7.986316321913697e-05
0.078125,co2,-0.0008239186563210443
0.15625,co2,0.00010138985473975631
0.3125,co2,-0.00015785033416524486
0.625,co2,0.00023288189698792433
1.25,co2,1.2498702634803145e-05
2.5,co2,-2.3107391424156324e-06
5.0,co2,-1.2099254733825908e-06
10.0,co2,1.6094689424436467e-07
