TIMESTAMP,co2,co2_qc,h2o,h2o_qc,w,w_qc,wco2,wco2+wh2o+,wco2+wh2o-,wco2-wh2o+,wco2-wh2o-,wh2o,co2_STA,h2o_STA,w_STA,wco2_STA,wco2+wh2o+_STA,wco2+wh2o-_STA,wco2-wh2o+_STA,wco2-wh2o-_STA,wh2o_STA,co2_OG,h2o_OG,w_OG,wco2_OG,wco2+wh2o+_OG,wco2+wh2o-_OG,wco2-wh2o+_OG,wco2-wh2o-_OG,wh2o_OG,co2_QAQC_STA,h2o_QAQC_STA,w_QAQC_STA,wco2_QAQC_STA,wco2+wh2o+_QAQC_STA,wco2+wh2o-_QAQC_STA,wco2-wh2o+_QAQC_STA,wco2-wh2o-_QAQC_STA,wh2o_QAQC_STA,co2_QAQC_OG,h2o_QAQC_OG,w_QAQC_OG,wco2_QAQC_OG,wco2+wh2o+_QAQC_OG,wco2+wh2o-_QAQC_OG,wco2-wh2o+_QAQC_OG,wco2-wh2o-_QAQC_OG,wh2o_QAQC_OG
2022-05-14 05:00:00,1.276818099401103,0.9997777777777779,-0.015387695585067418,0.9996111111111112,-0.002398408560630635,1.0,-0.04523559219756102,0.002477036713924918,0.03274472518743848,-0.077306961223424,-0.003150392875500687,0.0008883618835599095,100.36336658206102,101.3413278736842,93.83787408175469,119.03934451767284,24.359903166720454,46.22664763535885,89.96190103703435,1.318342449034051,103.42060034183594,243.99139252582276,98.11538092909935,4.054093702292163,39.007581078546785,0.0,15.018258928468034,26.07009285680685,76.46669594451903,1.0581376099597992,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-05-14 05:30:00,-0.43264720840023646,0.9997777777777779,0.0042689302841672095,0.9993611111111115,-0.00013580679679999662,1.0,-0.00020661409184643084,0.0010546076883421198,0.009601407509361035,-0.009476072007406447,-0.0013865572821433112,1.9304328374955405e-05,102.28907587272076,105.71998866166834,22.61521303902865,165.28948735357,17.96591917481052,62.95682701135108,54.61219257329806,51.754761536467576,60.91060235541579,769.2250367744697,92.1543236726517,800.8750499214535,3987.923010010576,151.2107674835553,235.95095652590464,145.6702802937125,159.08911239996698,188.7233695232587,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2022-05-14 06:00:00,-0.8013176749568545,0.9997777777777779,-0.0022086479849495705,0.9996111111111112,0.002852939170715083,1.0,-0.028017386396484437,0.004141931743552465,0.006088075258663772,-0.021247912181961412,-0.01699948121673935,-1.1237041231445817e-05,95.43280919562768,108.93026507282157,77.70876391947809,107.68998131913905,26.875457928704517,10.109287840280123,83.04281695925326,83.85948576197644,72.78887710362514,23.500813208391445,228.99861962241948,171.49248551046693,264.88059913282933,0.0,130.26359828055934,384.30740418725907,2.85812896083598,6046.455632372716,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
2022-05-14 06:30:00,0.5977327684545114,0.9996944444444441,0.009048374079135679,0.9996111111111112,-0.003246077566891759,1.0,-0.09430066354433678,0.03232398503475615,0.09612475026489731,-0.1732438382398155,-0.049505560604175346,0.00011498128670465469,95.4616352315869,97.80922955617001,72.50852958769678,1.8214733326201942,12.61549432657617,25.865353438218015,14.716170229058104,3.4911579407266355,203.13333294081565,132.869666122091,135.43705403553355,10.483588246948615,31.108899660057126,0.0,45.09792001300698,7.932273741430087,0.5498143920114367,417.5821893391309,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2022-05-14 07:00:00,0.18006439146489178,0.9997500000000002,-0.008250001364304616,0.9996111111111112,0.0029607210435609265,1.0,-0.2590742054428191,0.017288046027496735,0.04784777106009775,-0.3093715293067807,-0.01483849322363326,0.004994658648937581,88.47931638980153,110.26838938439485,12.962787039616005,35.31954273229157,11.590334718394642,24.547118690676584,33.93066657909371,1.8936838773451667,42.66399169884153,73.74004492749108,10.980032105534729,67.2305995901008,20.250723496858562,54.621449498492105,6.436049467144414,21.00609861743459,0.0,41.55535949172406,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-05-14 07:30:00,-0.2585479899319726,0.9997777777777779,0.004064930579174482,0.9996111111111112,0.006473716880422193,1.0,-0.12307546086473939,0.0259225567190994,0.1733764609453178,-0.28244248871988037,-0.0399319898092765,0.009097864847463165,46.006956285169956,14.32072622546287,92.4867135026104,84.58315788798328,18.617705115900584,67.13419866958034,5.901121238052104,1.1336721165801722,1.1648514376914536,566.0377518578707,88.64773128957353,29.393870309538485,30.88086462588448,23.134772283824525,2.968874676788163e-06,15.235552498215016,2.4346956668661814,37.776478847663114,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2022-05-14 08:00:00,0.15399651718727245,0.9997777777777779,-0.016802452412804276,0.9996111111111112,-0.01006277705215915,1.0,-0.40904253978512384,0.014574018821254706,0.06829578530154,-0.4647755315964107,-0.02713681231150827,0.020907947061864936,69.26085066423724,122.22295595481367,85.01811032119042,15.935769925566756,4.684833055827799,3.8475840959040184,14.365825485978641,6.359414923565329,16.303592750135593,565.7312169473406,8.001798116143616,18.91105189911449,11.07337267978813,0.37043512102387727,0.022046046919269705,9.734296125931426,0.44670717602815757,3.8391963175814614,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 08:30:00,0.003761020832696724,0.9997777777777779,0.008742735726899794,0.9996111111111112,-0.00017080043369288922,1.0,-0.46331032167299774,0.017256618252878296,0.076647791594151,-0.5131370036775866,-0.04407772784244069,0.029843817355740394,1695.228514127388,207.7367821169824,1144.835691391694,5.18066592347567,13.912276758989325,7.677077723942468,6.001775609991902,3.381134918234194,4.7768013493296975,7962.792508596741,26.71048014589113,457.78626867043613,0.34268618765281716,0.00036001254048533015,0.03990857799676401,0.2941307683593633,0.24742163834042408,0.07606539069116472,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 09:00:00,-0.16904387398023538,0.9997777777777779,0.01961082067240728,0.9996111111111112,0.001147333118639319,1.0,-0.4334934882174469,0.016717635649561798,0.1045991610770809,-0.5271756534333729,-0.027634631510717537,0.03229060605399745,111.00363608384565,105.0545771356826,6.722634053078989,10.77164817810583,0.058580540121132244,0.9865485466802669,8.097343124551703,18.27014295787078,11.00298967872283,79.87947168464608,40.76568712965981,18.381483578092244,2.0129041810724044,0.26708502624854535,0.004501080562307356,1.6206905247885501,0.8369247796899419,2.3825721528467807,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 09:30:00,-0.008392033663751911,0.9997777777777779,-0.0007720295235234007,0.999388888888889,-0.0012901561850948878,1.0,-0.5599969008708827,0.030384086595756376,0.09808590936667864,-0.6453882873797807,-0.043078609453537475,0.04776573953073982,1140.4204913394326,1467.3515354679741,155.14215533078183,7.971799296563434,2.2604204582464726,0.08536451572072985,6.548854597224654,7.304848478823161,13.784498640395535,1530.0859143590164,1147.0275410902066,13.370317249939253,0.40692870456492314,0.0169927981467086,0.09695845125833333,0.36851212111185433,0.0016707879491590436,0.6733930696370778,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 10:00:00,0.1329942424943043,0.9997777777777779,-0.01360750964689307,0.9995277777777781,0.0031602221067768676,1.0,-0.6699307755976789,0.021903373757388496,0.11674923582983142,-0.7807333046852428,-0.027850080499656312,0.06602196281884756,19.75103687223407,41.04178508682621,218.71447082738933,6.359426415363369,0.5883529479472219,0.21421309172588235,5.454057465477449,1.4401140104323134,9.47837810576048,58.33269821459899,77.94148992344671,33.12953348675257,0.8425260064686385,0.07813294076676432,0.021985040912514117,0.7284333962602499,0.0,0.67996593699717,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 10:30:00,-0.21773432071069607,0.9997777777777779,0.059988066727424544,0.9994999999999997,-0.00035151656349343547,1.0,-0.5539409106501112,0.025923829719603157,0.1381748834756483,-0.68810457380123,-0.02993505004413309,0.0609536095673772,69.96711615433712,88.30630380857299,613.6730402115134,8.831182526841525,7.78602018010013,0.7464974647103548,7.524965667320226,0.6340613819324864,14.886051729999346,19.97361084760277,6.748546123770217,699.9631065938516,1.4614242944073614,0.0,0.41844020933000986,1.22749425163898,0.7588503361417331,0.7756635599481267,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 11:00:00,0.03191844287604844,0.9997777777777779,-0.04792806321755454,0.9996944444444441,-0.0014499766515820873,1.0,-0.5409777823523069,0.012988751782951273,0.10234504766635684,-0.6422428440807317,-0.014068737720883805,0.06959743717972786,160.52573875283434,105.50908612003683,155.7248610315619,7.353568869995766,8.121473494139813,0.42607515142346514,6.260383218879031,7.571790963739505,8.88761785182189,50.475303295806526,3.770500672790396,156.73211432866597,0.2230276179919083,0.0,2.9616659870312394,0.2544152418384604,1.3549539633419567,1.3346805405259496,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 11:30:00,0.29429514364502596,0.9997777777777779,-0.04408954238353822,0.9997500000000002,-0.0037192373172579667,1.0,-0.5701127691075644,0.010668907937457957,0.11191171687415478,-0.6820747832864971,-0.010618610632680686,0.078985678890933,113.37184707789882,113.67259341300158,165.81856758308183,10.285537150450166,1.7732007950414095,11.640553080860853,10.507378449564058,1.7639392793457325,10.681914575605107,66.57956044386347,69.61928286750074,206.6366151646178,0.19430835096515678,0.0,2.581989007660395,0.17034896641208258,5.83752607225522,0.33159840015778613,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 12:00:00,-0.15088397734638215,0.9998888888888885,0.012620482876283463,0.9996944444444441,0.0030627761004383258,1.0,-0.6120795323278059,0.018549584704183338,0.1308096425899738,-0.7325134146010726,-0.028925345020891027,0.08216363505330342,121.57945979705511,145.122988799032,189.92090265583002,11.81983941754334,0.03534342384537836,1.281313496337366,10.094071940945405,0.30777314906419795,16.022415088324934,131.20514982289583,332.23478573553933,72.13917657474849,0.14770365474260277,0.7424549684783003,0.0,0.11339830527706814,0.7299078168665396,0.5132446354206737,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 12:30:00,-0.17331913210724711,0.9997777777777779,0.04579144424065748,0.9998055555555556,0.0006033043710090113,1.0,-0.53877409597651,0.03323880041641422,0.1123632750100449,-0.6608019493774686,-0.02357422202550139,0.0896315670545746,79.93655649292035,88.94289950119517,128.78681833727248,0.5067106310771531,0.1002696235977725,3.511966104167065,1.0122456615925897,0.08727799983723379,1.9868667412767382,60.50862483062923,53.258712276336,38.50212962767188,0.9671598202544216,0.27583531134178313,0.4825468199154294,0.8844853352292164,0.0,2.2406126325137157,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 13:00:00,0.11229635558066188,0.9997777777777779,-0.02029517155816678,0.9998055555555556,0.0012921274891783924,1.0,-0.5009086447442337,0.03358429133498837,0.1088746129300295,-0.6200145097396716,-0.023353039269580878,0.09238344623889795,22.005263912716426,12.86712234610142,138.1088276854503,5.5925227462458285,5.5157825048908435,0.4947902020145857,4.888480662870516,0.40798913419351507,12.018092790476468,90.47769693076316,137.05440958987148,74.56711195065195,1.7693638309657915,2.6201413288475592,7.348826997036317,0.00012998499372638618,0.07391129215864638,1.9213129797457682,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 13:30:00,-0.09943587557155983,0.9997777777777779,0.006934528884069275,0.9998333333333332,-0.0029599333921904915,1.0,-0.6352391099138953,0.041121150936313564,0.10335793726210041,-0.7481924952986765,-0.031525702813632955,0.12112181584190805,28.65524327170965,342.5060477879961,172.39230097279864,5.933729063125687,0.09868802978318245,1.914321337928831,5.185707445849828,2.8975672765914724,6.724771577439554,0.5942017868406964,203.34561777481716,33.76016567736635,0.7200041853830375,0.0,5.584087073882952,0.11624866417260608,1.0406913261537916,2.0071599687336743,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 14:00:00,-0.14285438668725148,0.9997777777777779,0.03946037840355712,0.9998055555555556,0.0017519457588097242,1.0,-0.5779615717459132,0.028847350161623417,0.11910213421427931,-0.7030087348176706,-0.022902321304145663,0.11656559131514638,152.7915994929077,147.2889634763027,291.7076831100197,5.11168632767485,1.0134963447394638,9.064897549993198,5.779417275337223,0.011473338251031716,6.760133690407547,144.45230740728746,96.81883391522757,65.26589886404612,0.6664359877640664,0.05655708363731449,0.45268361425798864,0.6236291898868455,0.10063301992855717,0.37636378855412245,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 14:30:00,0.28438208034582885,0.9997777777777779,-0.0590298792126195,0.9998055555555556,-0.0026697933260290897,1.0,-0.5211833122672638,0.023499714042567083,0.11475028830221262,-0.6409199861930457,-0.018513328418998023,0.1021940239028868,98.08914642319999,101.52351514195787,212.9936523813132,9.86778050063011,0.30520901415552815,0.3938480994567574,8.067619584876773,1.3282538965441164,11.169145375515322,27.542362372641715,47.95140389842738,82.17591716646592,1.5921408734004292,0.0,0.016559157444945613,1.2910080092836058,0.2303522361887741,1.58111796029871,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 15:00:00,-0.06726908314314257,0.9997777777777779,0.00645120521058289,0.9998333333333332,0.003117564009818903,1.0,-0.5406854875050079,0.03502895606150484,0.1063012755660177,-0.6545851173640972,-0.027430601768433312,0.09307451894764154,207.99332207064677,385.2698891943231,118.62937626579584,1.7118267402544902,0.057295896389386744,6.7028281556292795,2.4490514227110607,1.3478909870458176,1.6229482328909612,195.21568382123812,938.7918892983714,188.88054070827104,1.2202398547369726,1.4865957354683126,3.6500540393896013,1.6802173598619987,0.0,1.7213788485250057,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 15:30:00,0.061143664212748146,0.9997777777777779,-0.024980677185162847,0.9997777777777779,0.0029109957751350004,1.0,-0.537999979443168,0.010043997018947589,0.1209776554078285,-0.6582614299184547,-0.010760201951489289,0.08743409755917059,256.80432874839056,169.28781100080263,81.78277380141141,7.777019038163968,2.4055520472436043,6.713579806194956,7.434907760270315,11.735613474684643,8.054098286403576,673.146368183249,192.86441666503055,0.6679109094955611,6.102141160900615,2.3715191390554407,0.17378883500348855,5.0554320287213645,0.0,10.343587571727996,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 16:00:00,0.12540417188537833,0.9997777777777779,0.0019496603347332949,0.9998055555555556,-0.005156776374549524,1.0,-0.3833106418252471,0.02521575509548803,0.1541835809491978,-0.5417191734603428,-0.02099080440959053,0.06597375096369458,52.48094666369422,394.5130794138822,79.3165846411209,0.9270131790005119,11.002498182097792,2.9850987132101174,0.5528579426099417,3.9475259135491174,1.273174190312708,163.0122042905479,2544.6716482351203,79.32396724881899,0.9970945106687258,9.813442107872786,0.9098233448862563,0.010219755194186204,0.0,0.8221973916894649,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 16:30:00,-0.11978556855878855,0.9997777777777779,0.02331654796854237,0.9997500000000002,0.0032021367175814907,1.0,-0.38440951617681907,0.007522842945903098,0.1336369768341769,-0.5186506096743871,-0.006918726282512348,0.05934784904942978,177.79344262991802,177.92909541687337,131.43651546858078,4.26439690651606,21.559778684740227,5.314031427477287,4.824277171486768,1.3734289760191039,7.219960214362072,140.61535421420953,112.83345121336498,16.0728673084241,0.040062911166059985,6.138071263049174,0.12095543601085203,0.09050273870174154,0.0,0.49546872744198517,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 17:00:00,-0.2846209926509831,0.9997777777777779,0.033010138876987734,0.9997500000000002,-0.0010475764157543291,1.0,-0.38404593569618334,0.005182195731795912,0.12326032023941941,-0.5061875563466487,-0.0063008953207502,0.058512354793755356,64.53711182609652,46.892537129434295,129.76251776742828,2.6496476574253127,2.0989759179653737,20.796858349665325,3.0112144308894297,5.154669975400007,2.9736677014824084,229.35484806241257,259.4529619845738,392.44232648757117,6.853010370616157,0.388149083566981,0.0,5.192802987244715,0.8490840853198992,4.875915424711097,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 17:30:00,0.47045222833590844,0.9997777777777779,-0.0710239526447534,0.9998333333333332,-0.0018408747127405256,1.0,-0.3669480829904891,0.027419409316862955,0.07962034424999948,-0.45313454312750495,-0.020853293429847545,0.07090312220616517,110.26463629524208,115.51800051014519,176.1267299404641,10.54423456858153,1.015560094409542,0.5248581984471666,8.688885930742634,0.07613921472899128,10.243932591630442,227.50569329590422,211.86798532679813,171.52109688277048,3.094605720298783,0.0014710818560070664,5.141971596692044,3.3471293446763655,1.3573680929375835,0.38470264464063675,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 18:00:00,-0.1715530383455191,0.9997777777777779,0.020727132383798454,0.9996944444444441,-0.004096001528935411,1.0,-0.25039020095656483,0.006053944275139792,0.09383733647665839,-0.34370742901297574,-0.006574052695387832,0.045789609916949504,111.55215963212018,123.81867474556894,74.3548955605535,18.42335771378006,0.7729196846621447,2.864369385072422,14.214054855254194,0.15454646120562626,20.37671743716788,120.46382683433801,167.4779373253611,168.6756389375104,2.1202672745751503,7.219056827238607,5.201814774964534,0.0027176081673814093,0.0,3.0510562509292334,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 18:30:00,-0.3830257776559009,0.9997777777777779,0.0467143967193372,0.9997222222222218,0.005852638478337756,1.0,-0.23138395248958363,0.005390610680398997,0.08550162610775189,-0.31627684698707237,-0.005999342290662995,0.03769850659636326,101.7074573192821,109.39723348197052,80.47177095333824,19.25218469233733,10.961498457272459,5.229494911108494,15.684780294047481,0.022205828350537235,18.740661254158116,11.408584339081647,59.45027419911918,26.456907375083222,10.622837871024014,35.83493172383986,26.517856239963102,0.008023925434160587,0.0,4.437392755831014,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
